"Site_Code","x","y","Elevation","Cos.aspect","Slope","Summer.Insolation","DBH.mean","Canopy_openness","Soil.type","Cytotype","geneticSexID","Rock_Unit","pheno.2016.EVImax","pheno.2016.GSL.50","pheno.2016.OGI","pheno.2016.OGMn","pheno.2017.EVImax","pheno.2017.GSL.50","pheno.2017.OGI","pheno.2017.OGMn","pheno.2018.EVImax","pheno.2018.GSL.50","pheno.2018.OGI","pheno.2018.OGMn","pheno.2019.EVImax","pheno.2019.GSL.50","pheno.2019.OGI","pheno.2019.OGMn","sm_q01.X2012","sm_q01.X2013","sm_q01.X2014","sm_q01.X2015","sm_q01.X2016","sm_q01.X2017","sm_q01.X2018","sm_q01.X2019","sm_runs_med_dur.X2012","sm_runs_med_dur.X2013","sm_runs_med_dur.X2014","sm_runs_med_dur.X2015","sm_runs_med_dur.X2016","sm_runs_med_dur.X2017","sm_runs_med_dur.X2018","sm_runs_med_dur.X2019","snowmelt.X2012","snowmelt.X2013","snowmelt.X2014","snowmelt.X2015","snowmelt.X2016","snowmelt.X2017","snowmelt.X2018","snowmelt.X2019","tmax_q99.X2012","tmax_q99.X2013","tmax_q99.X2014","tmax_q99.X2015","tmax_q99.X2016","tmax_q99.X2017","tmax_q99.X2018","tmax_q99.X2019","aspen_cover"
"PMVS",321991.201537515,4303537.00532634,2975.03683687317,-0.930791005881857,23.6935487890556,24.1780052185059,23.5909090909091,2,"Talus","Triploid","F","Sandstone or conglomerate or siltstone",0.528699994087219,91,137,280,0.532599985599518,NA,NA,281,0.460399985313416,103,135,285,0.564199984073639,88,146,286,0.23168058693409,0.228541180491447,0.265667378902435,0.285541087388992,0.281941086053848,0.259396433830261,0.206317648291588,0.227260679006577,0,0,0,0,0,0,0,0,127.314430236816,141.464050292969,156.985916137695,142.609298706055,139.750411987305,152.62126159668,132.157211303711,165.743377685547,29.7476463317871,29.7567958831787,29.7487754821777,29.6603202819824,29.7415924072266,29.7543544769287,29.8333644866943,29.7057399749756,0.254177778959274
"POZDQ",327420.07881934,4310162.71792908,3166.44960901804,-0.685223777742501,30.2757162941716,23.3641033172607,10.2636363636364,2,"Talus","Diploid","M","Igneous intrusive",0.482400000095367,101,146,295,0.458000004291534,98,148,289,0.422500014305115,93,140,300,0.467799991369247,NA,NA,301,0.124376177787781,0.114609219133854,0.120876327157021,0.137444734573364,0.127414956688881,0.121651396155357,0.10661094635725,0.106054052710533,78.5389099121094,42.1156387329102,53.2527389526367,83.0842742919922,45.1444129943848,84.2571563720703,32.6112289428711,65.2589416503906,105,130.185958862305,136.757339477539,117.02564239502,138.452560424805,139.78840637207,121,153.700637817383,29.8847694396973,29.894214630127,29.8399753570557,29.7795963287354,29.8702754974365,29.8687992095947,29.9684352874756,29.8427581787109,0.218718513846397
"PQFKD",325196.331032507,4309035.48777183,2942.10277429863,-0.930889306904195,3.52008969361917,20.8047924041748,24.6,4,"Soil","Triploid","M","Quaternary deposit",0.57940000295639,108,134,283,0.567499995231628,105,131,280,0.576900005340576,108,132,283,0.573300004005432,107,148,296,0.246016651391983,0.24742017686367,0.276349723339081,0.28322246670723,0.285129070281982,0.279033750295639,0.228710398077965,0.255753457546234,0,0,0,0,0,0,0,0,123.24535369873,131.632827758789,133,125.690208435059,125.618728637695,136.007049560547,116.381271362305,141,29.869930267334,29.8809051513672,29.8393363952637,29.7659244537354,29.8475952148438,29.8586158752441,29.9575538635254,29.8284568786621,0.706222832202911
"PQFKJ",328045.653822491,4309494.15557698,3129.48951295739,-0.981363162934725,29.8854220831879,25.1993427276611,19.1454545454545,4,"Scree","Triploid",NA,"Igneous intrusive",0.595700025558472,102,139,296,0.564599990844727,102,141,284,0.579200029373169,94,136,308,0.633800029754639,93,157,327,0.0900987014174461,0.0829719007015228,0.0863028094172478,0.0896029323339462,0.0842956826090813,0.0860812738537788,0.0912439823150635,0.0818205252289772,8.52252101898193,42.3076629638672,7.48131513595581,1.75675296783447,32.6048698425293,58.6947975158691,4.87958860397339,155.475311279297,98.0871887207031,128.500305175781,133,113,130.087188720703,133.393692016602,114.087188720703,149.221328735352,29.9194602966309,29.9286098480225,29.8839359283447,29.8156585693359,29.9048862457275,29.9078521728516,30.002233505249,29.8825263977051,0.576998472213745
"PSASR01",320903.352781983,4313837.2507078,2968.64013429698,-0.900048049633947,38.3822695946428,25.0596351623535,8.92857142857143,3,"Soil","Diploid","M","Quaternary talus / rock glacier",0.404100000858307,105,138,287,0.379700005054474,NA,NA,283,0.370299994945526,97,133,309,0.386999994516373,NA,NA,313,0.303099900484085,0.314198344945908,0.364019215106964,0.352733045816422,0.354738175868988,0.366896450519562,0.318527102470398,0.353294342756271,0,0,0,0,0,0,0,0,126.953712463379,152.47770690918,157.434097290039,149.930572509766,150.302276611328,158.953720092773,132.039245605469,169,29.6903591156006,29.693431854248,29.5707740783691,29.5517234802246,29.6775245666504,29.6258964538574,29.7855377197266,29.6305961608887,0.118063271045685
"PUGH",322167.282463045,4303607.52367598,2986.76597459711,-0.950759151589018,22.7981634276191,24.5885448455811,20.8545454545455,3,"Soil","Triploid","F","Quaternary deposit",0.572399973869324,96,135,274,0.577600002288818,NA,NA,270,0.53329998254776,96,131,279,0.592299997806549,96,140,288,0.250314861536026,0.246692135930061,0.280200213193893,0.300877064466476,0.301143050193787,0.278716057538986,0.22445972263813,0.247923627495766,0,0,0,0,0,0,0,0,123.012351989746,142.559783935547,155.29248046875,128.663436889648,141.014312744141,151.565963745117,130.00617980957,166.160552978516,29.7525024414062,29.7614326477051,29.7557182312012,29.6649360656738,29.7457237243652,29.7592678070068,29.8385963439941,29.7109375,0.415599703788757
"PWGSM",321133.660215238,4303968.25459764,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,8.10909090909091,2,"Talus","Diploid","F","Quaternary deposit",0.498199999332428,NA,NA,286,0.494700014591217,96,139,281,0.43979999423027,101,135,285,0.488900005817413,NA,NA,289,0.133070722222328,0.130333974957466,0.16674317419529,0.173577293753624,0.158191069960594,0.14554737508297,0.115027293562889,0.119649514555931,44.9857025146484,20.220308303833,7.40002250671387,17.8728637695312,20.5109539031982,39.9770126342773,70.3219375610352,5.67660570144653,127.77465057373,151.000198364258,161,150.22575378418,158.363494873047,156.387329101562,133.33251953125,176.838623046875,29.7232627868652,29.7333583831787,29.7061195373535,29.6348266601562,29.7201194763184,29.7268867492676,29.8085994720459,29.6778106689453,0.0683518499135971
"PYIAW",329693.214656966,4313731.10109945,3265.58761921415,-0.905063627665445,22.4757948372858,24.0807285308838,16.4454545454545,5,"Talus","Diploid","M","Igneous intrusive",0.488299995660782,NA,NA,278,0.495799988508224,87,144,268,0.473300009965897,82,146,261,0.510599970817566,NA,NA,277,0.249909669160843,0.283037334680557,0.326590567827225,0.32528755068779,0.304049640893936,0.282514542341232,0.21200567483902,0.246272325515747,177,26,12,25,42,54,18.066915512085,5.5,120.868095397949,144.629791259766,148.465667724609,145,151.693023681641,156.333770751953,140.095458984375,164.465667724609,29.7233238220215,29.7289085388184,29.638500213623,29.6127433776855,29.7055969238281,29.670202255249,29.7869663238525,29.6591892242432,0.405737042427063
"PYQB",329899.463360188,4313163.69256631,3100.65475973604,-0.985241755137268,20.5878279177487,24.2470035552979,21.6,3,"Talus",NA,"M","Igneous intrusive",0.615599989891052,NA,NA,285,0.623000025749207,91,142,283,0.60589998960495,86,139,278,0.641200006008148,NA,NA,288,0.296338468790054,0.316043168306351,0.346166014671326,0.347563654184341,0.336165308952332,0.332620769739151,0.28499573469162,0.307978957891464,0,0,0,0,0,0,0,0,102.869888305664,131.021423339844,139.440460205078,124.739784240723,134.983688354492,141.956359863281,119.972671508789,155.934951782227,29.7554874420166,29.7614555358887,29.6783847808838,29.6475257873535,29.7379055023193,29.7076873779297,29.8198490142822,29.6922492980957,0.251752763986588
"QANL",321989.20263357,4303563.94410198,2988.57941696585,-0.964855803121817,27.7781408157078,24.8248691558838,13.2181818181818,3,"Soil","Triploid","F","Quaternary deposit",0.605199992656708,NA,137,NA,0.59960001707077,NA,NA,281,0.529399991035461,108,133,285,0.620000004768372,95,142,287,0.231051951646805,0.227873012423515,0.264799803495407,0.284173309803009,0.280522555112839,0.258256882429123,0.205473348498344,0.226118847727776,0,0,0,0,0,0,0,0,126.358757019043,141.971130371094,157.397521972656,142.131958007812,139.897750854492,152.650497436523,131.679382324219,166.09651184082,29.7462272644043,29.7554359436035,29.746509552002,29.6589012145996,29.7403316497803,29.7528800964355,29.8318996429443,29.7041664123535,0.303418815135956
"QAOMG",325176.421617402,4311664.16693372,2977.95013296001,-0.426493651450322,18.1188240661669,21.3633575439453,22.3181818181818,2,"Soil","Triploid","M","Shale or limestone",0.548799991607666,88,135,273,0.536700010299683,NA,NA,273,0.519800007343292,81,132,267,0.561900019645691,NA,NA,274,0.125009790062904,0.103753663599491,0.098563089966774,0.108753859996796,0.101389214396477,0.101634040474892,0.100802212953568,0.0913702622056007,55.9124908447266,24.7112827301025,8.27501773834229,33.0456695556641,32.6623878479004,60.027214050293,37.785228729248,87.7086868286133,114.461303710938,142.155136108398,153,135.903900146484,138.461303710938,150.961563110352,129.806427001953,161.806427001953,29.7686767578125,29.781286239624,29.6979885101318,29.662073135376,29.7593231201172,29.7426414489746,29.8637142181396,29.717321395874,0.357720673084259
"QCJZY",325296.981556898,4309036.32744622,2933.73667122809,-0.783427497777327,12.210169439082,21.808219909668,19.3181818181818,3,"Soil","Triploid",NA,"Sandstone or conglomerate or siltstone",0.484899997711182,109,135,287,0.47639998793602,111,133,288,0.487500011920929,95,135,284,0.50330001115799,106,148,308,0.229801565408707,0.228633493185043,0.25442710518837,0.262752801179886,0.264491260051727,0.257779061794281,0.211813077330589,0.235949084162712,0,0,0,0,0,0,0,0,117.745590209961,133.831558227539,133.250457763672,129.326080322266,125.831565856934,137,116.568908691406,141.583755493164,29.872501373291,29.8834114074707,29.8419227600098,29.7685451507568,29.8504848480225,29.8612823486328,29.9599609375,29.8313388824463,0.264809250831604
"QEUOW",326696.011835589,4312187.73314652,3088.24458987832,-0.736485727905634,19.0039185014445,22.8062191009521,17.5111111111111,4,"Talus","Triploid","M","Quaternary deposit",0.510299980640411,NA,NA,281,0.530399978160858,NA,NA,284,0.496199995279312,97,147,276,0.510299980640411,105,147,288,0.113515257835388,0.106632277369499,0.105709180235863,0.113291583955288,0.105761758983135,0.106727138161659,0.10178616642952,0.0992550253868103,35.6083564758301,34.0216484069824,10.6304397583008,37.7498397827148,55.3695602416992,106.739120483398,54.815544128418,2.6304395198822,121,141.342056274414,152.731475830078,146.486907958984,145.147048950195,152.731475830078,133.073532104492,165.568283081055,29.7988891601562,29.809253692627,29.7256259918213,29.6907405853271,29.7894954681396,29.7710914611816,29.8861999511719,29.7458686828613,0.310813575983047
"QGVH",329770.401302485,4313209.68946859,3111.00544630728,-0.987945387375935,27.8390486954625,25.1555938720703,22.1454545454545,3,"Soil","Diploid","M","Quaternary deposit",0.62720000743866,NA,NA,NA,0.636699974536896,94,139,284,0.630299985408783,88,139,275,0.650300025939941,NA,NA,289,0.300424933433533,0.32432433962822,0.355719059705734,0.356277853250504,0.342049092054367,0.337997138500214,0.287139445543289,0.310325682163239,0,0,0,0,0,0,0,0,100.878715515137,132.439254760742,138.707778930664,120.757431030273,135.457717895508,142.378601074219,119.920890808105,154.939361572266,29.7584075927734,29.764331817627,29.6807346343994,29.6497917175293,29.7411079406738,29.711181640625,29.823314666748,29.6957492828369,0.315262049436569
"QJLKF",327767.858543595,4309763.01611544,3119.31661154833,-0.388202375327041,31.5260591500996,21.3966636657715,14.1363636363636,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.620299994945526,107,137,280,0.60290002822876,105,140,284,0.600600004196167,106,135,275,0.611500024795532,104,149,326,0.0886517465114594,0.0812926739454269,0.0848198756575584,0.0903377383947372,0.0836434885859489,0.0844171196222305,0.0880760923027992,0.0799305737018585,30.0996475219727,43.9814186096191,21.8190269470215,31.4761047363281,38.8705215454102,71.2368469238281,13.9646348953247,137.673858642578,100.679710388184,129,134.023986816406,113.561447143555,131.754638671875,136.854766845703,116.679710388184,153,29.9054069519043,29.9146671295166,29.8663215637207,29.8010292053223,29.8906745910645,29.8920593261719,29.9884700775146,29.8663425445557,0.678728997707367
"QJMO",326997.712802303,4310085.59975768,3017.03348809416,-0.666868932695233,21.4710978932282,22.7044887542725,25.4545454545455,3,"Soil","Triploid",NA,"Quaternary talus / rock glacier",0.598599970340729,94,143,279,0.58899998664856,94,142,280,0.574199974536896,93,137,276,0.65719997882843,94,143,286,0.167393058538437,0.152245730161667,0.161049872636795,0.190533295273781,0.176238521933556,0.164197459816933,0.128540560603142,0.135001078248024,31.7023124694824,32.9194412231445,22.6507301330566,98.4933929443359,39.1549530029297,69.7503280639648,12.0237121582031,70.4412612915039,109.474426269531,133.676086425781,146.081954956055,129.705062866211,133.676086425781,144.459579467773,120.79833984375,153,29.8757629394531,29.8856716156006,29.83154296875,29.7707633972168,29.8606300354004,29.8599700927734,29.9608821868896,29.8334770202637,0.187906786799431
"QPNX",324718.23550358,4308796.55906215,2834.20205509907,-0.289075140287359,22.3739959943857,20.8973045349121,21.47,5,"Soil","Triploid","M","Quaternary deposit",0.604099988937378,107,145,286,0.599300026893616,108,141,287,0.612600028514862,112,133,283,0.604600012302399,110,143,293,0.28595557808876,0.296638995409012,0.346557706594467,0.338376611471176,0.341229856014252,0.351039260625839,0.277128785848618,0.312093377113342,0,0,0,0,0,0,0,0,103.126838684082,128.963623046875,133,113,117.671272277832,129.984756469727,113.984756469727,141,29.8572235107422,29.867862701416,29.8262691497803,29.7538967132568,29.8358268737793,29.8471870422363,29.9447784423828,29.8149833679199,0.665500938892365
"QREOK",323266.128795358,4304648.15369914,3114.28167243083,-0.879150522180366,20.5004468509522,23.6789646148682,22.7636363636364,5,"Talus","Triploid","M","Quaternary deposit",0.569400012493134,92,140,289,0.563000023365021,NA,NA,287,0.5242999792099,97,136,284,0.562300026416779,104,143,294,0.139406159520149,0.136945337057114,0.140513628721237,0.157605111598969,0.15623140335083,0.144858181476593,0.123791232705116,0.125138089060783,152.880844116211,46,13.7674179077148,57.7808799743652,36.3773155212402,56.9532127380371,81.0397186279297,5,118.932113647461,140.183975219727,161.050827026367,166.106582641602,132.329254150391,143.077392578125,129.145278930664,171.944244384766,29.7932281494141,29.8011989593506,29.8030128479004,29.7024345397949,29.7803134918213,29.7988700866699,29.8812828063965,29.7534275054932,0.496815115213394
"QTUU",324585.602523467,4308644.74610368,2790.73718472298,-0.691314845286445,19.2260818789224,22.72483253479,21.8,5,"Soil","Triploid","F","Quaternary deposit",0.637799978256226,104,139,279,0.608799993991852,97,136,277,0.618499994277954,103,129,274,0.627799987792969,106,152,286,0.285208165645599,0.296370893716812,0.352916032075882,0.338448077440262,0.341594099998474,0.358831524848938,0.2807377576828,0.315354257822037,0,0,0,0,0,0,0,0,105.17008972168,127.847686767578,133,113,123.127571105957,133.085052490234,117.08504486084,148.329940795898,29.855676651001,29.8661994934082,29.8258819580078,29.7527923583984,29.8343391418457,29.8466148376465,29.9429931640625,29.8135108947754,0.692662358283997
"QUFSK",320853.57746327,4302984.39193556,3026.5184420489,-0.56647605093578,16.3336941769206,22.7199153900146,14.0363636363636,2,"Talus","Triploid","M","Igneous intrusive",0.551500022411346,NA,NA,281,0.512099981307983,NA,NA,279,0.519900023937225,95,134,273,0.54559999704361,NA,NA,285,0.183297991752625,0.182978644967079,0.219764336943626,0.249213844537735,0.238702163100243,0.20869705080986,0.159898310899734,0.174286052584648,20.7195873260498,15.8597936630249,7.24592304229736,58.5,28.4533138275146,56.5155181884766,22.1099910736084,2.10379457473755,127.948783874512,145,146.371109008789,125.637016296387,145.370834350586,153,124.164009094238,162.792892456055,29.7447566986084,29.754846572876,29.7315006256104,29.6554355621338,29.7405815124512,29.7469062805176,29.829517364502,29.7002296447754,0.70458984375
"QVPD",329790.795175805,4313110.02838478,3065.75210738554,-0.959096626637722,27.3798760279319,24.9273109436035,23.2818181818182,4,"Scree","Triploid","M","Igneous intrusive",0.640799999237061,101,138,287,0.641600012779236,99,139,286,0.636900007724762,92,134,285,0.688700020313263,96,138,296,0.308472812175751,0.330432564020157,0.359982311725616,0.360925644636154,0.348206490278244,0.346791058778763,0.299088209867477,0.320778042078018,0,0,0,0,0,0,0,0,98.3992004394531,130.565353393555,137.479766845703,115.798400878906,133.912643432617,139.264953613281,118.352310180664,153.699600219727,29.7636203765869,29.7696018218994,29.6871604919434,29.6554012298584,29.7463531494141,29.7172508239746,29.8286552429199,29.701114654541,0.401767581701279
"QWRKZ",326719.927363404,4310985.15958132,3159.45168994195,-0.380438654111642,31.4833412468009,21.4150772094727,14.1,3,"Soil","Triploid","M","Igneous intrusive",0.629800021648407,NA,NA,275,0.591199994087219,NA,NA,278,0.593100011348724,98,140,273,0.594799995422363,NA,NA,287,0.168297186493874,0.157759726047516,0.167531132698059,0.195315510034561,0.183072656393051,0.170573934912682,0.132668420672417,0.139401689171791,78.102912902832,45.289176940918,9.87030982971191,59.6159629821777,54.6942138671875,106.276260375977,9.58420181274414,3.93140506744385,112.309555053711,137.117736816406,150.875961303711,120.545013427734,145,137.290603637695,121.27222442627,161.117736816406,29.83935546875,29.8495788574219,29.7825584411621,29.7329902648926,29.8264560699463,29.8183097839355,29.9257717132568,29.7921867370605,0.471406161785126
"QWXMI",326548.928558567,4312242.41720191,3088.31126865476,-0.997995922156722,28.3771750148133,24.8702716827393,23.0545454545455,4,"Soil","Triploid","M","Quaternary deposit",0.524999976158142,100,143,285,0.52020001411438,NA,NA,281,0.502799987792969,90,135,278,0.513700008392334,106,140,291,0.101212210953236,0.0914187803864479,0.0871229693293571,0.0940159112215042,0.0870301797986031,0.088054433465004,0.0889767110347748,0.0827328115701675,36.5832939147949,32.7326202392578,10.6523838043213,35.7048149108887,54.3145065307617,102.400085449219,62.5564804077148,5.90708541870117,121,140.361526489258,152.180770874023,147.957717895508,142.084579467773,152.180770874023,131.542282104492,165.491958618164,29.7917728424072,29.8023490905762,29.7172145843506,29.6834621429443,29.7826442718506,29.763355255127,29.8799533843994,29.7384643554688,0.362552464008331
